feature,coefficient
thing that,-0.2868486014760775
the documentary,-0.28687814396473515
jesse james,-0.28700340198324203
story well,-0.28701189632741725
really care,-0.2870567623311318
the writing,-0.287093115193727
fatal,-0.2871194247252197
it became,-0.28716620548500094
really really,-0.2871828041203565
the brain,-0.28718840171980387
bullets,-0.2871968626429976
could get,-0.28719896707565734
much to,-0.2873011478995207
mysterious,-0.2873867996226684
claims,-0.28739929295631805
slugs,-0.2876528194440143
simplistic,-0.28778194914315
to cash,-0.28804641273771364
part in,-0.28821301579261877
and unconvincing,-0.2882205642418915
scripts,-0.28826756017523397
stereotypes,-0.2883749754998003
prison,-0.2883967893381538
cancer,-0.2884631597271646
nostalgic,-0.28858792551655055
every scene,-0.28866827995417293
so stupid,-0.28886237940715587
interview,-0.28888411783061907
up its,-0.2889694428558831
attempts at,-0.2890018472793352
cash in,-0.28910159818702624
producers,-0.28911622736825016
of nudity,-0.2892689792950022
which he,-0.28940562365056427
what the,-0.28958627468491943
sub par,-0.28969522267999936
cash,-0.28995532532121493
was in,-0.2900107837425837
in trouble,-0.29007614550181215
creature,-0.29013484405780765
movie there,-0.2902962733598838
attacked,-0.29049876414820397
his name,-0.2905486220204953
like some,-0.2908332020811677
was nothing,-0.2909103304041252
meant to,-0.2910406479411698
far too,-0.2911064204927751
or maybe,-0.2911572343580006
embarrassingly,-0.2913957778748973
writes,-0.2914127611771805
is left,-0.29142247268316473
was watching,-0.2914323053103032
jagger,-0.29148949614971775
movie could,-0.2916111095249465
reasons,-0.29162800151935325
and decided,-0.29168730945744
clips,-0.2917158541576596
the photography,-0.2918856792230483
says,-0.29198259488849704
fighter,-0.2920229687087959
around in,-0.2922841968281689
reynolds,-0.29233129423594295
part was,-0.29244601028067024
film goes,-0.2925423277271857
is mediocre,-0.2926171937721205
result is,-0.2926514053375213
he looks,-0.29266690489088754
burton,-0.2927310295752998
account of,-0.2928205654078614
it bad,-0.29286576402368464
meaningless,-0.2928904962919425
wonder why,-0.2929964802693972
and with,-0.29313778141691216
the desert,-0.2934890586204246
movies but,-0.29350803862496816
and stupid,-0.29361081652280735
sorry to,-0.2936920809417371
making this,-0.29370388631456334
bottom of,-0.29393346902305545
doc,-0.29414676130423506
few and,-0.29417963240533085
confused and,-0.2942540782988005
are nothing,-0.29429439464691365
the left,-0.29438273050011254
is totally,-0.29443881708367897
sh,-0.29454935696452994
think so,-0.2947287407816016
clueless,-0.2947945476482274
whining,-0.29480762949285466
or if,-0.29482434009037023
making it,-0.29504899062117423
out that,-0.29512370781977765
sequels,-0.2952897473136773
else in,-0.29532861910270886
mess of,-0.29544795510007665
diane,-0.2954548342587182
who looks,-0.29552966288564203
time but,-0.2955793980664502
nothing about,-0.2957408714159221
desert,-0.2959599046907777
of talent,-0.29601891440649647
they could,-0.2961823622725169
transparent,-0.29618345042287986
idiots,-0.29650444266977466
hair,-0.29653547682025205
can act,-0.29677847707485244
spark,-0.2969724652399488
and less,-0.2970414561038404
campy,-0.29711111216693314
mutant,-0.2971139374037519
scene of,-0.29722608893514707
buried,-0.29728962803215686
hawn,-0.29729844884777756
it ends,-0.29734796835696503
conceived,-0.2974570632528444
wearing,-0.2975999570721325
wandering,-0.29760262213631766
unnatural,-0.2976345427767836
secondly,-0.29775182907225956
clown,-0.2978241350897377
just bad,-0.2978445197383954
left with,-0.2981000447791222
re supposed,-0.298320864351474
ashamed of,-0.29846181214670053
then she,-0.2985085599576348
cut,-0.2985107058053606
hero,-0.29857005646395385
disgust,-0.2985938629604225
felt like,-0.2986371772220788
aged,-0.298703470562345
and few,-0.2990424772789547
carradine,-0.2990911187457121
overlong,-0.299111690886053
spit,-0.29917239119155514
is pretty,-0.29927239526328114
except for,-0.2992819432744624
did this,-0.2993033869768763
attempting,-0.2993202384862609
cat,-0.2995731985352997
the scenes,-0.29982486267592773
scenes and,-0.3002215321073313
say,-0.3002321674585832
anil,-0.3003551939740318
appeal to,-0.3004556825952758
it lacks,-0.30057110820449373
the bad,-0.3005950779844343
cents,-0.30079840046109824
her boyfriend,-0.3007999607769625
scenes with,-0.3008610385429435
reason the,-0.3009030585135838
as this,-0.3009756861772956
despite the,-0.3010563032345407
the filming,-0.30107170766263797
was at,-0.30120030439943396
or is,-0.30121735555011897
rush,-0.3012236351748286
kill the,-0.3013343778001201
generally,-0.3013602962210903
actress,-0.30138783846959116
tooth,-0.30150661559910225
sake,-0.3017229910307109
way over,-0.3017243960104048
whats,-0.30174049169753514
the mark,-0.3017996055917625
despite,-0.30179972787582215
for horror,-0.3018144003968863
imagine that,-0.3023316166947228
sentences,-0.30240643149306135
dud,-0.30245928172739217
lift,-0.30248082743338783
bother to,-0.3025582536533554
the choice,-0.3025743832181707
for watching,-0.3026573721784444
play,-0.30302506997828993
bad enough,-0.3030664806878085
start with,-0.30308136976128086
anyone to,-0.30310821399656174
my wife,-0.3031405771827144
she goes,-0.3031790876848122
dinosaurs,-0.3033732917538807
they can,-0.3038778664959957
bikini,-0.3038817023530552
maybe this,-0.30395888365264445
recycled,-0.30405464710882685
pretty much,-0.3041580187125261
uwe boll,-0.3041846024178469
remake of,-0.3042292064051831
hoped,-0.30425099065092004
think of,-0.30436456165218473
scene in,-0.30447570479418634
lightning,-0.3045737878477244
the purpose,-0.30462792253958115
avoiding,-0.3046789587250334
full of,-0.30469863921138496
hold,-0.3047009732874868
all this,-0.3047555412398163
mundane,-0.3047868248000113
it wants,-0.30481312286443113
center,-0.3048286432823879
is lame,-0.30484119182934427
to blame,-0.30502182293827557
shots of,-0.3050407282985725
redeeming quality,-0.3052580926336142
directed,-0.3052656941274639
imitation,-0.30530887463559325
understand how,-0.3053354545456261
does it,-0.305350481476098
asian,-0.305385605599153
his face,-0.3054390827772631
have ever,-0.3056249754429404
the name,-0.30570526373905327
people,-0.3061301158363392
nor,-0.30614339870155205
do we,-0.3062944081782251
let just,-0.3063114938964373
research,-0.30636400596718605
40,-0.3063710295740463
basketball,-0.30638907260546056
still don,-0.3063991965599952
enough but,-0.30644393248302065
favor and,-0.30662629684799025
word,-0.3069803064097739
dies,-0.3070341801183096
we have,-0.30721661478164025
make sense,-0.3074100427352926
in there,-0.30741398174254947
the 80s,-0.3075068769501867
period,-0.3075932575178075
inaccurate,-0.30765816371147375
what with,-0.30777998748048996
the number,-0.30781549444368783
consists of,-0.3078396583572758
accents,-0.3079816178776226
murdered,-0.3080954299641134
since she,-0.3083145043438841
45,-0.30845994465764714
but could,-0.3084679078103765
and mary,-0.30849001788344504
from other,-0.3084938171647826
this way,-0.3085139938899426
be much,-0.30853454656902046
of being,-0.30860146676768363
the military,-0.3088464764428931
shower,-0.3091419690876111
isn even,-0.30921037674852364
he should,-0.3092585601207199
term,-0.30954882565168673
to begin,-0.3096674150206
quite good,-0.3097829989304594
inexplicably,-0.3097944646635818
40 years,-0.3099108695117773
forget it,-0.3100003662566772
cartoon,-0.31014882063413907
arm,-0.3101518566112913
deserve,-0.31042913177653136
well he,-0.310530712504788
kidding,-0.3107173601767856
to mention,-0.3109191895783716
ugly and,-0.3110441224743445
book and,-0.3112301605025324
no chemistry,-0.3113096947396991
this script,-0.3116453779950856
lasted,-0.3116711093848297
the characters,-0.31168779391586376
not sure,-0.31211204518233937
the bottom,-0.3123546338993165
money in,-0.31264730456388984
call it,-0.31288494022148783
lines are,-0.31289020953237
relative,-0.313017517784855
prophecy,-0.31303132623660884
even less,-0.3131307102255521
angry,-0.31321534553449676
other reviewers,-0.3132270188953286
to rent,-0.3132958994285523
guns,-0.31334843607792723
disappointed in,-0.31342430442069347
lies,-0.31349585447354894
to shoot,-0.31352432398040847
by director,-0.3136058265267198
to produce,-0.3139278975161258
great idea,-0.3139302791526655
islam,-0.31408128180923844
with more,-0.3142432030918563
was poor,-0.3144311419465907
the exorcist,-0.31445087934958044
didn see,-0.31448546789384113
apart from,-0.31454630099289677
kirkland,-0.3146714078986266
most boring,-0.31470861168315606
nerd,-0.3147771904662492
brief,-0.3147998404515463
of people,-0.31486770977071715
yawn,-0.3150439153110181
first off,-0.31520176677395206
down in,-0.3152456100534041
but you,-0.31528307164148944
apparent,-0.3153167059824491
and fails,-0.31541994740289053
this being,-0.315571178631191
attract,-0.315819683986696
the climax,-0.31582702158093073
any real,-0.3159630195389402
populated,-0.3159806499986031
is that,-0.31601999892318094
an attempt,-0.31606531601094284
his first,-0.3162364742724285
did he,-0.31629612839499394
going,-0.3163012468231774
the start,-0.3163225485441712
assuming,-0.3163860511851147
abysmal,-0.31646849161540563
from there,-0.31648666071007653
means of,-0.31652762786021393
from an,-0.31693137879762584
suppose,-0.31702711504286346
tried to,-0.3170353795475638
answer,-0.3171059978142178
baron,-0.31719103887755035
flimsy,-0.31726111830457915
was looking,-0.317335341561225
don see,-0.31734606141285654
and directed,-0.317551592145285
never get,-0.3176665926683093
really just,-0.3179425448977909
ed,-0.31795209028757104
story line,-0.31803569327364656
the daughter,-0.3180525931833669
hopkins,-0.31811375989693536
can recommend,-0.31822086257786286
dysfunctional,-0.3183301947239486
surrounded by,-0.31835577292930317
debbie,-0.31836755606028305
suck,-0.3185030910535426
all for,-0.31855000738140726
national lampoon,-0.31858614012537245
feeble,-0.3185911668413536
worn,-0.31864371629025645
he the,-0.3187395150415751
what were,-0.3196341048954656
decided to,-0.31983676968620867
character is,-0.31988390651717913
was this,-0.3199274727486741
if there,-0.32006141710161856
plane,-0.32008833129979936
the sequel,-0.32011501069795245
hand held,-0.32021411217153967
shorts,-0.3204125810168993
muslims,-0.32041664692960964
entire film,-0.320565515430168
putting,-0.32058158873532894
secret,-0.32087813131843584
where is,-0.32100436991034786
50s,-0.321053982000793
to throw,-0.3213255685956493
my god,-0.32133673793035805
wayne,-0.32158100512341536
is complete,-0.32168723910168695
superficial,-0.3217182193037621
christians,-0.3218554342051583
alas,-0.3219258477372556
there nothing,-0.32196992662210366
like bad,-0.3220065741820422
bogdanovich,-0.32216831487405345
freak,-0.32241468569686343
after,-0.32255667329799464
jason,-0.3227338955292239
sense at,-0.32289953744660516
to warn,-0.32291673546793137
decided that,-0.3230477986096455
vehicle,-0.32305443414142243
sorry but,-0.3231845818156339
list of,-0.323186398325986
front,-0.3232049502931821
massive,-0.3232191486929088
talented,-0.32351296503373855
big fan,-0.32353705092330415
account,-0.32368663156882643
sitting,-0.3237229386593645
though and,-0.32373767460225855
20 minutes,-0.3237963431235463
films but,-0.3238149444938042
resembles,-0.32389004175936265
bela,-0.32392111988215
about,-0.3240630302722094
timberlake,-0.3241655190590761
only thing,-0.3242221053294217
character was,-0.32422808713110146
it wasn,-0.32442071827616376
morris,-0.3245811252661175
plot which,-0.3246155861952389
the women,-0.32483307831945235
his victims,-0.32490757509071977
batman,-0.3249601507843694
voice over,-0.3250209100872132
mary lou,-0.32557078950528845
leave,-0.3257095670373614
money and,-0.32572249516684904
proof,-0.32592790971803176
doing,-0.32604616055507746
melody,-0.326093171692493
whale,-0.3261113908038174
on it,-0.32615442097566144
jack black,-0.32629157261675434
shots,-0.32630796603041684
ridiculous the,-0.32639099323059656
to deliver,-0.32646242504775946
loser,-0.32647556592539534
awful film,-0.3265594514984919
so called,-0.32659322160464227
an old,-0.3266277297276151
his grave,-0.32676102577741056
button,-0.3268066174203055
and yes,-0.3268997672026875
see good,-0.327140794939498
dreary,-0.3272424606957428
karate,-0.32729075934491453
end credits,-0.327338044103538
is dull,-0.327517815416951
gram,-0.327640677161612
dukes,-0.3277174566990148
in this,-0.3278174707970212
running time,-0.3278501424745188
good but,-0.3279696222515119
have worked,-0.3282826441207147
this horrible,-0.3283116057094096
rental,-0.3283816956402188
self indulgent,-0.3286974933170874
severed,-0.3287181919426161
going for,-0.3287425642123827
connect,-0.32876236290032496
awful movie,-0.32904908504473573
the lines,-0.3290543789021543
there no,-0.3291154889085279
hype,-0.3291801863495101
the children,-0.32934905189432373
this film,-0.32973215569477515
terrible the,-0.32994617699692896
pointless and,-0.3300000878209975
even have,-0.330364509686765
time she,-0.3306197966785472
with bad,-0.33066323549990434
to waste,-0.33072368640497923
asking,-0.3309073923869977
manipulative,-0.3309557540377268
go and,-0.331133349122579
sex with,-0.3312189834886298
the vampire,-0.3312962386657193
incomprehensible,-0.3313855161300419
how could,-0.33153125886172247
false,-0.3315412019140937
rent this,-0.3315507317275885
tim,-0.33160423473941103
and save,-0.33162145278499006
manage,-0.3317813798087815
dean,-0.331802645534393
portion of,-0.3318138509883719
it starts,-0.33186371808236065
fortune,-0.3319149500780923
arty,-0.3320753886001216
movies ever,-0.3324521410215463
been good,-0.3325771277504787
middle,-0.3326372545292472
be about,-0.33266167125546403
dancers,-0.3331846134116169
was hoping,-0.33319672780228976
opera,-0.3332396578426374
marry,-0.3334002517127015
synopsis,-0.3338683594455003
oh yeah,-0.33392190717304365
doesn seem,-0.3339420910195979
clothes,-0.334092777008896
wonder how,-0.33431087612028076
wretched,-0.3346789672922028
grace,-0.3347265739562093
poorly acted,-0.33475252941554656
this the,-0.33477681895867806
the point,-0.3348596666041688
looking at,-0.3350276834127224
be worth,-0.33514687486321676
american pie,-0.3351755178651233
the filmmakers,-0.33535065231519195
worst the,-0.33554586177314033
raj,-0.335689220016588
hat,-0.3357438037336258
of interest,-0.33575268920976253
to marry,-0.33591258880341535
catholic,-0.33592223953951034
inappropriate,-0.33598661740728464
this junk,-0.336011513269529
appear to,-0.33611525211345655
daisy,-0.336146559493533
uwe,-0.3361565927326056
not make,-0.3364705607454213
up with,-0.3367509738541725
ed wood,-0.3367713823176261
than that,-0.33695537615308496
formulaic,-0.33697484911676406
so why,-0.33712312852669674
includes,-0.3372388255515384
and there,-0.33731509177438634
feels like,-0.3373583652100822
upon,-0.33747939606783767
overacting,-0.3375753941584254
asks the,-0.3377001493392007
are better,-0.3377100349488825
who made,-0.3380583122219723
is way,-0.3382552644549044
chorus,-0.3382642175539045
dialogues,-0.3384130762838834
noise,-0.3385175373377219
insipid,-0.33856331763851044
so badly,-0.3386161101035751
face,-0.3386399556760728
30,-0.3386841488132591
cutting,-0.3387132895082889
awkward,-0.33915030059556145
very poor,-0.3391980526455127
unfortunately this,-0.3392462144917806
ugh,-0.3394105687677989
since when,-0.3394453114694105
plot holes,-0.33945321656648386
screen,-0.3395986006857064
film had,-0.3397475673350321
surely,-0.3399779574646222
teen,-0.34028913653567894
lisa,-0.3403048823433649
photo,-0.340344550176985
this can,-0.3404316843645329
admittedly,-0.3405499014393125
question,-0.3406251707764755
the killer,-0.340948845034653
leave it,-0.34113107751225963
only way,-0.34129283203192634
do with,-0.3413106188344783
spoilers,-0.3413507972851534
amount of,-0.34186305356793045
and this,-0.34189887225247095
an ok,-0.3420838330227347
decides,-0.342221990525367
up and,-0.3422778001702013
13,-0.34229275962591427
film however,-0.34239396566189406
anthony,-0.34241625767054007
all they,-0.3424331540038043
horribly,-0.34245576720435056
generous,-0.3425202255229796
no good,-0.3425980617050403
opens with,-0.3426455215597392
wants,-0.3428135724069424
and she,-0.3428342361818317
minds,-0.34286627628767496
to convince,-0.3430128235133025
had high,-0.34344727539209935
coast,-0.3435260494647513
attractive,-0.34402746452554833
morgana,-0.3441829310932753
come on,-0.3442501753166456
not find,-0.34426830795328806
grendel,-0.34442518926954796
made this,-0.34455439186006315
religion,-0.34512283075485245
does his,-0.3454202017940286
which doesn,-0.3455535529204997
they had,-0.34593480129334614
to carry,-0.34643280242883806
been done,-0.3464496210977
and once,-0.3469623729410631
ghost,-0.34704438076156596
join,-0.3471821142428748
warning,-0.3471893496934193
seen and,-0.3473025599779466
why is,-0.34740935115207877
be one,-0.34779892478032837
is basically,-0.3478510535369304
what does,-0.3478890237916184
get,-0.34805730495508036
dragons,-0.3483414039597484
unappealing,-0.34842667485387724
script is,-0.3486917689282449
the screenwriter,-0.3491646916928486
least bit,-0.34921035668980854
and poorly,-0.3492921694024969
empty,-0.3493290689925009
exercise,-0.34982342495517155
hanging,-0.3500693718762894
humble,-0.3500976169336486
fulci,-0.3501359983804437
about an,-0.35025654857561306
up this,-0.3503772219249308
also in,-0.35040134279662083
unbelievably,-0.35089640955736395
hollow,-0.35096428574620525
avoid at,-0.35106163201153984
movie making,-0.3511760836319872
the films,-0.35142336605244107
originality,-0.35143752032121395
suffers from,-0.35155807947617046
ron,-0.3516738517246332
indulgent,-0.351846236939514
myself,-0.3520417491822551
chaplin,-0.35217458898438336
halfway through,-0.35222641789000636
warn,-0.3522690274418414
give me,-0.35227056849626354
first place,-0.3523663627564607
95,-0.3525860188116605
cgi,-0.3527123885608996
can see,-0.35287983573734827
given that,-0.3528984594450328
the actor,-0.35358338050568
embarrassment,-0.3539316541774451
translation,-0.35405563399424134
this garbage,-0.35406472910984044
bodies,-0.35410954590704924
stomach,-0.35461363134226664
is is,-0.3551997626333766
least it,-0.3552274926448651
talk,-0.35527350878268354
the worse,-0.35532092486201355
plummer,-0.3553619459824245
and half,-0.35546566853919764
mouth,-0.35584334630665
thing is,-0.35594233807255277
bad that,-0.35596349851806297
and money,-0.35613507944998657
less than,-0.3563476570106422
damage,-0.3563564930670072
truly awful,-0.35668118410946564
just to,-0.3567300238433229
turning,-0.3568623349501406
and screaming,-0.35702881803573433
spent on,-0.35714054646635923
is waste,-0.35743139122672934
non,-0.3576741794289486
yourself favor,-0.35778226106116034
this just,-0.35781791177590844
cannibal,-0.35790157066809175
and mean,-0.35810698160033955
her daughter,-0.35817000364384116
bin,-0.35819957892992377
bleed,-0.358409088233379
it could,-0.3587624488847423
the poor,-0.35877391703381617
like watching,-0.358976200948655
in films,-0.35915462048548463
parody,-0.35983276075026743
it did,-0.3598502735562196
to save,-0.36007638975896816
star,-0.360198957670029
character development,-0.360237874127257
the film,-0.36051974991103103
jews,-0.3607240800892971
to leave,-0.3607441822800828
the camera,-0.360840720760733
say about,-0.3608649884231328
sorry for,-0.3610139416099901
is obviously,-0.3618778582400063
springer,-0.3621936300414841
plot and,-0.3623106717957256
best and,-0.3624179079176929
one good,-0.362461857316845
lighting,-0.36249656478733194
bat,-0.36261577083676216
is going,-0.36265706688431304
episode of,-0.36298180294577354
and pointless,-0.36307889970050566
gross,-0.36308134723576263
hyped,-0.36330950187045113
meat,-0.363479135116245
to sit,-0.3635600434045792
review,-0.36360935371996383
unable,-0.3636532229446959
that includes,-0.3636550251717622
hepburn,-0.36371690583462013
wrong the,-0.36373720841037993
plot is,-0.3637942612817374
produced,-0.36390461795264695
boring movie,-0.3639534441150062
not recommended,-0.3639780622363154
saving grace,-0.364113690660577
billed,-0.3643581469568414
dumber,-0.36441402332779976
movie sucks,-0.3644889963814195
poor and,-0.3647365195994596
and too,-0.3648894050234097
writers,-0.3649485043329393
and apparently,-0.3652382447586294
wtf,-0.36534585854666257
thing in,-0.3653581424813345
money back,-0.36538683269766775
to fill,-0.36539615147588345
mistake,-0.36547469468624155
did was,-0.3655763139654052
trancers,-0.36604955062670713
to look,-0.3661614115486857
women and,-0.3664694517072805
costume,-0.36658725832547084
just awful,-0.36684023499986174
happens,-0.36698079689396723
it at,-0.36700343425774196
sarne,-0.3670852114566199
pitiful,-0.36736830804627835
outs,-0.3673721094262639
the side,-0.36745886006260237
vanessa,-0.367563946892473
amusing,-0.3677350443243268
doesn help,-0.36800729569616736
character in,-0.3681766781310056
unintentional,-0.36828619426042586
am not,-0.368736624061803
lets,-0.36953343717731396
figured,-0.3696541426579704
rochester,-0.36976670385137744
is neither,-0.36978091828843085
suffers,-0.3698432620099132
to act,-0.37027941142185433
then they,-0.370327277943996
weak and,-0.37051451977674504
horrified,-0.3705810088921296
amount,-0.3706105651585776
or even,-0.3708903811979745
there is,-0.370987108984623
title,-0.3710789908246958
channel,-0.3711215962841254
if the,-0.3711788905063216
lost in,-0.37176287398793684
stinks,-0.3717883048234666
jennifer,-0.3719238375004331
where,-0.3720019236959407
sean,-0.37223462399740875
polly,-0.3722645916569245
awful it,-0.3723864223677748
complete waste,-0.37240056255364323
kept,-0.3726795107500006
gave up,-0.3727636734801959
possible,-0.37326789840922264
surrounded,-0.37352483018439014
romero,-0.3739570505286401
failed to,-0.3739731210757656
by her,-0.3739993526669874
pretty bad,-0.37414065271416674
even get,-0.3741779916216044
rotten,-0.3747656127540309
besides,-0.3748386672587851
below average,-0.3749146979151014
segal,-0.3752729201454132
intelligence,-0.3755461182739881
not this,-0.3755884813387959
melinda,-0.37559834317170615
asks,-0.3756553469798738
no apparent,-0.3758543216998345
fast,-0.37595587828092375
great actors,-0.376012518117979
just isn,-0.37602260273103255
but even,-0.3763050387728246
very very,-0.37649830738924656
lampoon,-0.3771280590753276
concerns,-0.3772931189606427
artistic,-0.3773012742346694
the villain,-0.37733048952319115
do yourself,-0.3774201322083835
regarding,-0.3774899586191121
was over,-0.37761473866383743
jessica,-0.377622724921519
by this,-0.3776716596460423
scenario,-0.3778343572490237
filmmaker,-0.3781132210393228
bela lugosi,-0.3783502694171368
didn even,-0.37862389893376297
emperor,-0.37862604609631156
tolerable,-0.3786373099963058
up as,-0.37869774961110886
it basically,-0.37889114067217206
vera,-0.3789874463853895
choose,-0.3792140718611593
random,-0.37923806880037153
to put,-0.379639801518901
solely,-0.37981478700419674
thinks,-0.38035535743140864
watchable,-0.38043314253231525
silver,-0.3806844031706318
dollar,-0.3807063381288441
was even,-0.38074214083036856
was no,-0.38076515283140167
must be,-0.3807801446526611
sole,-0.3808637167736416
like he,-0.3809906189013413
akshay,-0.38119356950477856
be an,-0.3812646185542602
work with,-0.3814045627464508
shut,-0.38173133850784846
thin and,-0.3821048762839527
fill,-0.38213798788603087
miserable,-0.3822562111241973
reasonable,-0.38226571445990637
part is,-0.38229733553500045
than one,-0.3825559262227111
20,-0.38283369118452293
is completely,-0.38295708368061576
huston,-0.3831323913719095
wanted,-0.38317819311212603
early on,-0.38353938004678995
christ,-0.3839695473462347
version,-0.38404002997001485
affair,-0.3842109829930003
box,-0.3842820437259874
kramer,-0.3843635646930693
enough to,-0.3845484472964028
through the,-0.38463797495081486
it felt,-0.3847179429098949
is worse,-0.38477954854440777
computer,-0.3848530960565083
unimaginative,-0.38487486787262565
consists,-0.38493565320983586
fools,-0.3850637587971932
to turn,-0.38516851406270314
good idea,-0.38560447792764546
apollo,-0.3856353286481517
revealed,-0.38570548902962315
co,-0.3857114892907256
adequate,-0.3859881539293034
chandler,-0.38619855489807414
rating,-0.3862658011988227
stereotyped,-0.38630188561326056
avoid it,-0.3863242138191329
shark,-0.3865777729212497
1970,-0.3866713213390414
kill,-0.38676033394647075
cardboard,-0.3868164690638438
funny in,-0.38692664525337833
and instead,-0.3876896510164379
home alone,-0.3878177262946884
was too,-0.38794461705024913
that the,-0.3881141899143589
beowulf,-0.38826385644002187
ho,-0.38826791075663536
to think,-0.3887987662548486
wannabe,-0.3888113824288722
harold,-0.38883755427520045
protagonist,-0.3889401782602535
painful to,-0.3889468388753953
end,-0.3889503546359835
effort to,-0.3890321927752994
run,-0.38924918904204936
how,-0.3893269666769521
paying,-0.38942847255687
naked,-0.38951919734199647
ridiculous and,-0.389595842516847
hill,-0.38964017594176453
turned into,-0.3902070771801945
generic,-0.3902107219273134
be ashamed,-0.3902859486333623
produce,-0.39038531607461435
of clichés,-0.39045568433903305
lee,-0.3907028516540434
shame on,-0.3907341761256535
headache,-0.39118443988649665
omen,-0.39139008253469276
working with,-0.3916480570485682
take,-0.3917415517501532
confusing,-0.3917757856320786
the entire,-0.3917869178473126
unable to,-0.3918191695432038
has little,-0.39198704509655424
potentially,-0.3920003755077407
why would,-0.3924036524167588
purpose,-0.3928963010918234
script and,-0.39294981340165896
but don,-0.3931856335392726
confess,-0.3933840059994381
movie does,-0.3935335036129261
kay,-0.3940611249153367
can save,-0.39409930699357587
hospital,-0.3945298376890652
whole thing,-0.39477579977063415
absolutely,-0.3948623258244635
those people,-0.3949454629510991
really don,-0.3951591376393532
forward,-0.3953760888405037
you were,-0.3954379842093282
possibly,-0.3954900963159371
too much,-0.3962205953077927
exorcist,-0.39640816062742895
very boring,-0.3964203199961075
15 minutes,-0.3965008418359442
one would,-0.3965117618059222
ship,-0.3965964087489684
totally,-0.3968027746226757
rave,-0.396971945558027
is horrible,-0.3973214585709021
keaton,-0.39743607018122595
kid,-0.3974599619720854
to star,-0.3975358819031462
danger,-0.397636971291771
routine,-0.39793417281567556
the material,-0.39858114478195367
decided,-0.398638480858582
revenge,-0.39875442516703197
first movie,-0.39880381951058314
academic,-0.3991443330748371
total waste,-0.3995064728500188
desperate for,-0.399606984743481
the slightest,-0.40025746970049225
slightest,-0.40025746970049225
mom,-0.40065326728945044
dialog,-0.4007353378680421
rip,-0.4013240330347575
werewolf,-0.4014143112296591
of bad,-0.4014684528096524
and his,-0.4014687135619406
desperately,-0.4017688118604212
caricatures,-0.401786602064017
imdb,-0.40180547993836174
watch the,-0.401826851632747
vulgar,-0.4018714889000953
myra,-0.40228388221157957
end of,-0.4023402230587479
bla,-0.40246754449278066
sad that,-0.40281611134162615
the writer,-0.40337555157454635
dracula,-0.403379914679602
tell you,-0.4037541653556685
contain,-0.40416822213657067
talking,-0.4043911113128583
sucked,-0.40473005662698336
compelled to,-0.40484588236048247
sholay,-0.4050436662057668
entry,-0.40507105982273506
film when,-0.40518277336615927
killer,-0.40526537954919895
so they,-0.4055194318936315
no story,-0.40553020607817614
fbi,-0.40579178548016553
please don,-0.4060558097294382
would make,-0.40614467207876503
triangle,-0.4064522227310237
believe that,-0.40685898954655314
excitement,-0.40744918410431746
after this,-0.4074695650269006
rangers,-0.4076394077119233
thrown,-0.4076511312432156
paint,-0.4077846867667038
spike lee,-0.4078313364901026
were trying,-0.4081198237109715
way through,-0.4081575217132933
severely,-0.4082249468018408
old and,-0.4085715448641667
kornbluth,-0.40864967697087234
was ok,-0.4087347224781737
house of,-0.4087731523105205
money to,-0.40895217986132376
ms,-0.40908210446493304
have no,-0.4091723095178314
of good,-0.40917626560794745
slap,-0.4092244599020274
giant,-0.4092539223167256
robert,-0.40929618147527913
crocodile,-0.4094509241903861
army,-0.409543341150809
monsters,-0.40954668720326337
around with,-0.4095970698780721
mccarthy,-0.4095975457694479
belief,-0.40964237300556033
effects,-0.4098768042669745
pseudo,-0.40995414873902297
doesn even,-0.4100267074689703
stevens,-0.41005780395176944
sources,-0.4101867125960862
desperate,-0.4105117001014213
time on,-0.4105153336665832
interest,-0.4105320152626798
preposterous,-0.41065970125171497
global warming,-0.4111463274050116
coherent,-0.4112139156600587
is predictable,-0.41128309717863715
off to,-0.4121929642449686
fights,-0.41228670150949526
is simply,-0.4122947744027115
bad but,-0.41232144252619446
great but,-0.412934625407932
exist,-0.4131446499941942
no wonder,-0.4140582920023508
throwing,-0.414110749069229
as to,-0.4142072085403629
an episode,-0.41423188541290235
bbc,-0.41446995494288025
fat,-0.41471755118799863
was probably,-0.41539350808705056
just seemed,-0.4154965506815336
azumi,-0.4158430998458827
inspector gadget,-0.4159091255781292
where to,-0.4162574264377955
saif,-0.416615579200314
manage to,-0.4167155331317042
who will,-0.41698072809489306
her husband,-0.4174842090256018
express,-0.41755557804319227
arquette,-0.4177652558593063
more entertaining,-0.41800519264120944
awake,-0.41814313514850215
not much,-0.41814650495316597
talent,-0.41859230326772967
you have,-0.41874589559142783
after the,-0.4191260339266781
worthless,-0.41943703646591135
abuse,-0.4194473602713639
just didn,-0.4194636152301901
the dead,-0.41953256743881356
screenplay,-0.4196558244269951
poor the,-0.4197436882645665
phony,-0.41974718868937183
better movie,-0.41980280296322997
read the,-0.4200536643978797
with poor,-0.4204753399492774
the play,-0.4205740197387064
not watch,-0.42058456380019354
spending,-0.4207084977059478
in it,-0.4211094447631309
boring the,-0.4211360367600993
sabretooth,-0.4214440954494834
stay away,-0.4216692000470288
of money,-0.4218616033602343
curiosity,-0.4225649705810548
nope,-0.42289089571717087
the girl,-0.4229794325382603
